神经元覆盖率,K-多节神经元覆盖率,神经元边界覆盖率,强神经元激活覆盖率,top-k神经元覆盖率
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
0.6129032258064516,0.6262903225806452,0.06451612903225806,0.12903225806451613,0.5967741935483871
