神经元覆盖率,K-多节神经元覆盖率,神经元边界覆盖率,强神经元激活覆盖率,top-k神经元覆盖率
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
0.5483870967741935,0.49201612903225805,0.024193548387096774,0.04838709677419355,0.45161290322580644
