神经元覆盖率,K-多节神经元覆盖率,神经元边界覆盖率,强神经元激活覆盖率,top-k神经元覆盖率
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
0.6935483870967742,0.5765322580645161,0.06048387096774194,0.12096774193548387,0.49193548387096775
