神经元覆盖率,K-多节神经元覆盖率,神经元边界覆盖率,强神经元激活覆盖率,top-k神经元覆盖率
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
0.6693548387096774,0.48782258064516126,0.04032258064516129,0.08064516129032258,0.6370967741935484
