神经元覆盖率,K-多节神经元覆盖率,神经元边界覆盖率,强神经元激活覆盖率,top-k神经元覆盖率
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
0.7258064516129032,0.5846774193548387,0.07661290322580645,0.1532258064516129,0.6774193548387096
