神经元覆盖率,K-多节神经元覆盖率,神经元边界覆盖率,强神经元激活覆盖率,top-k神经元覆盖率
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
0.8225806451612904,0.5809677419354838,0.05241935483870968,0.10483870967741936,0.8064516129032258
